FIPS,PovertyRate,MedianFamilyIncome,TractBlack,TractHispanic,lasnap1,lasnap10,lahunv1,lahunv10,TractPop,Food Insecurity Rate,County,Avg w Mortage,Avg w/o Mortage,Regions,State,Subregions,Income_Group,LogIncome,LogPop,LogMortgage,Insecurity_Groups
51800,0.110885949,78437.34578,0.427026068,0.028551162,0.022590089,7.36E-06,0.008140495,3.95E-06,84585,0.144,"Suffolk city, Virginia",235300,515,South, Virginia,South Atlantic Division,Middle,11.27005544,11.34551222,12.36861657,Above Average
51810,0.084108068,80832.4767,0.196201318,0.066181272,0.002205001,1.01E-05,0.001393704,1.32E-05,437994,0.105,"Virginia Beach city, Virginia",259900,561,South, Virginia,South Atlantic Division,Middle,11.3001341,12.98996049,12.46805222,Average
51820,0.203541845,54673.57107,0.106112539,0.063648481,0.00993607,0,0.005818264,0,21006,0.134,"Waynesboro city, Virginia",156200,387,South, Virginia,South Atlantic Division,Middle,10.90913571,9.95256339,11.95889252,Above Average
51830,0.193272533,70802.03284,0.139891953,0.066889394,0.002841575,0,0.004074925,0,14068,0.164,"Williamsburg city, Virginia",320600,476,South, Virginia,South Atlantic Division,Middle,11.16764299,9.551657994,12.67794952,High
51840,0.155254017,61652.08629,0.109300462,0.154218983,0.002842535,0,0.006778517,0,26203,0.119,"Winchester city, Virginia",216300,423,South, Virginia,South Atlantic Division,Middle,11.02926235,10.17362919,12.28442161,Average
53001,0.232950662,49190.70285,0.005820162,0.592642033,0.032799116,0.006330176,0.002131421,0.000712184,18728,0.053,"Adams County, Washington",138400,377,West, Washington,Pacific Division,Middle,10.80345992,9.837775009,11.83790332,Low
53003,0.152076215,53972.7117,0.004254729,0.029736854,0.011896075,0.001120621,0.001395229,0.000209882,21623,0.14,"Asotin County, Washington",171900,396,West, Washington,Pacific Division,Middle,10.89623386,9.981512842,12.05466819,Above Average
53005,0.140369421,72534.64391,0.012678605,0.186645507,0.012900042,4.45E-05,0.00246894,4.99E-05,175177,0.113,"Benton County, Washington",184200,413,West, Washington,Pacific Division,Middle,11.19181957,12.07355217,12.1237774,Average
53007,0.14710836,59495.19606,0.003257284,0.25827778,0.018048651,0.000882565,0.011715094,0.000345003,72453,0.095,"Chelan County, Washington",246300,393,West, Washington,Pacific Division,Middle,10.99365085,11.19069335,12.41430558,Average
53009,0.15271412,60615.47674,0.008346871,0.050795474,0.038673599,0.006403528,0.012994353,0.002195295,71404,0.149,"Clallam County, Washington",217100,395,West, Washington,Pacific Division,Middle,11.01230553,11.17610917,12.28811336,Above Average
53011,0.117999393,69870.35335,0.019808963,0.075620117,0.013903147,9.32E-06,0.003061751,3.68E-06,425363,0.132,"Clark County, Washington",234800,493,West, Washington,Pacific Division,Middle,11.15439671,12.9606982,12.36648937,Above Average
53013,0.175,50321,0.002942619,0.062285434,0.044616593,0.010380564,0.019609481,0.006534982,4078,0.143,"Columbia County, Washington",154800,404,West, Washington,Pacific Division,Middle,10.82617776,8.313361951,11.94988924,Above Average
53015,0.186082726,57309.66907,0.006268919,0.077873255,0.035686951,0.000764741,0.005973079,5.11E-05,102410,0.152,"Cowlitz County, Washington",175300,430,West, Washington,Pacific Division,Middle,10.95622463,11.53673964,12.07425407,High
53017,0.155952981,54783.37139,0.003330645,0.286565533,0.030425756,0.006502886,0.005933235,0.00081081,38431,0.089,"Douglas County, Washington",209700,373,West, Washington,Pacific Division,Middle,10.91114199,10.5566197,12.25343322,Low
53019,0.232160111,45980.86373,0.003443253,0.033637929,0.082819774,0.045502543,0.012854802,0.007664653,7551,0.18,"Ferry County, Washington",166000,313,West, Washington,Pacific Division,Middle,10.73598058,8.929435284,12.01974307,High
53021,0.203034095,58463.23471,0.018845234,0.511802259,0.021439227,0.000526625,0.003924761,0.000252592,78163,0.067,"Franklin County, Washington",166800,393,West, Washington,Pacific Division,Middle,10.97615337,11.26655167,12.02455077,Low
53023,0.124,58750,0,0.04015887,0.045764824,0.045574427,0.005431652,0.005431652,2266,0.137,"Garfield County, Washington",140900,434,West, Washington,Pacific Division,Middle,10.98104643,7.725771442,11.8558057,Above Average
53025,0.195022689,54472.23676,0.011108618,0.383337074,0.035504655,0.002937132,0.007749236,0.000520591,89120,0.094,"Grant County, Washington",157500,359,West, Washington,Pacific Division,Middle,10.90544643,11.39773906,11.96718074,Average
53027,0.189257346,53933.9867,0.011030674,0.086157397,0.042936676,0.010842755,0.011120915,0.002398378,72797,0.156,"Grays Harbor County, Washington",158300,411,West, Washington,Pacific Division,Middle,10.89551611,11.19543002,11.97224725,High
53029,0.097782131,71962.80577,0.021858202,0.054709194,0.023759136,0,0.00684463,0,78506,0.127,"Island County, Washington",290900,497,West, Washington,Pacific Division,Middle,11.18390468,11.27093033,12.58073484,Above Average
53031,0.126959193,62570.51778,0.008235137,0.028387788,0.037764708,0.006562017,0.007020447,0.000810927,29872,0.136,"Jefferson County, Washington",284500,458,West, Washington,Pacific Division,Middle,11.04404948,10.30467687,12.55848853,Above Average
53033,0.120516158,96033.01865,0.062032912,0.089257263,0.005573412,8.30E-06,0.002469816,1.67E-05,1931249,0.129,"King County, Washington",384300,689,West, Washington,Pacific Division,Middle,11.47244736,14.4736775,12.85917878,Above Average
53035,0.108410595,77804.6383,0.026479993,0.062460927,0.019970404,1.33E-05,0.006122057,0,251133,0.126,"Kitsap County, Washington",258700,513,West, Washington,Pacific Division,Middle,11.26195633,12.43373796,12.46342437,Above Average
53037,0.238039057,62242.8973,0.008896493,0.076280093,0.033216864,0.001961396,0.011202293,0.000570527,40915,0.163,"Kittitas County, Washington",242900,458,West, Washington,Pacific Division,Middle,11.03879971,10.61925202,12.40040511,High
53039,0.153272222,53507.66665,0.002460872,0.106851068,0.045419883,0.009632225,0.005631155,0.000966056,20318,0.133,"Klickitat County, Washington",200600,371,West, Washington,Pacific Division,Middle,10.88758022,9.919262472,12.20906815,Above Average
53041,0.168559844,53420.63395,0.005367438,0.086501889,0.049294162,0.011060002,0.011104894,0.001759216,75455,0.149,"Lewis County, Washington",174000,395,West, Washington,Pacific Division,Middle,10.88595235,11.23129173,12.06681058,Above Average
53043,0.134097824,59882.4824,0.002649007,0.022611164,0.032716925,0.025825015,0.006654511,0.005781123,10570,0.134,"Lincoln County, Washington",142500,371,West, Washington,Pacific Division,Middle,11.00013929,9.265775079,11.86709728,Above Average
53045,0.171570273,56431.00975,0.010856851,0.079803621,0.050513632,0.002064514,0.009499133,0.00029771,60699,0.14,"Mason County, Washington",204300,392,West, Washington,Pacific Division,Middle,10.9407741,11.0136825,12.22734478,Above Average
53047,0.217321668,48692.32678,0.003866732,0.175753891,0.054117531,0.00954757,0.011380473,0.000960287,41120,0.135,"Okanogan County, Washington",162700,329,West, Washington,Pacific Division,Middle,10.79327674,10.6242499,11.99966329,Above Average
53049,0.169499044,50017.86544,0.003776291,0.080162524,0.069766156,0.00477978,0.023760511,0.002181717,20920,0.157,"Pacific County, Washington",156200,366,West, Washington,Pacific Division,Middle,10.82013553,9.948460918,11.95889252,High
53051,0.218449504,48337.59818,0.003999692,0.03007461,0.06667388,0.025489309,0.008699309,0.003025645,13001,0.171,"Pend Oreille County, Washington",179200,295,West, Washington,Pacific Division,Middle,10.78596497,9.472781557,12.09625778,High
53053,0.126591741,71326.53634,0.067902795,0.091608035,0.017161325,5.94E-05,0.004809418,8.83E-06,795225,0.143,"Pierce County, Washington",232600,547,West, Washington,Pacific Division,Middle,11.17502372,13.58638037,12.35707552,Above Average
53055,0.113670683,65705.66694,0.00342444,0.054347137,0.026660858,7.47E-05,0.010705606,6.45E-05,15769,0.121,"San Juan County, Washington",465500,533,West, Washington,Pacific Division,Middle,11.09294046,9.665801266,13.05086738,Above Average
53057,0.146746957,64583.2362,0.006620987,0.168595649,0.030379158,0.001398871,0.00754243,0.000217621,116901,0.123,"Skagit County, Washington",249800,521,West, Washington,Pacific Division,Middle,11.07571015,11.6690827,12.42841588,Above Average
53059,0.141062715,64889.69257,0.004156877,0.04997289,0.045455634,0.002497665,0.011870715,0.000499298,11066,0.14,"Skamania County, Washington",243000,410,West, Washington,Pacific Division,Middle,11.08044407,9.311632623,12.40081672,Above Average
53061,0.104588725,81708.87985,0.025469099,0.090068481,0.010196438,4.81E-05,0.002698378,4.90E-06,713335,0.116,"Snohomish County, Washington",293000,587,West, Washington,Pacific Division,Middle,11.31091796,13.47770643,12.58792789,Average
53063,0.16115206,64122.2988,0.017096012,0.045116835,0.014174998,0.000355853,0.003762553,0.000123659,471221,0.152,"Spokane County, Washington",183300,441,West, Washington,Pacific Division,Middle,11.06854746,13.06308248,12.11887943,High
53065,0.176653029,52815.67772,0.00333096,0.02722198,0.05453417,0.023902161,0.010972579,0.004826665,43531,0.16,"Stevens County, Washington",172600,346,West, Washington,Pacific Division,Middle,10.87456335,10.68122861,12.05873206,High
53067,0.119522175,74165.70657,0.026765611,0.070509466,0.023528165,2.12E-05,0.005815516,2.42E-06,252264,0.134,"Thurston County, Washington",239400,500,West, Washington,Pacific Division,Middle,11.21405715,12.43823144,12.38589107,Above Average
53069,0.219,49523,0.002513826,0.027149321,0.081935786,0.065564868,0.019222104,0.015778014,3978,0.152,"Wahkiakum County, Washington",178400,362,West, Washington,Pacific Division,Middle,10.81019249,8.288534459,12.0917835,High
53071,0.162171042,58998.0083,0.018356272,0.197223593,0.012375781,0.001864164,0.003834467,0.000771591,58781,0.121,"Walla Walla County, Washington",192400,444,West, Washington,Pacific Division,Middle,10.98525896,10.98157395,12.16733182,Above Average
53073,0.168910147,66413.58472,0.009590335,0.078333499,0.033033154,0.001416545,0.009891611,0.000287885,201140,0.141,"Whatcom County, Washington",274700,478,West, Washington,Pacific Division,Middle,11.1036569,12.21175646,12.52343487,Above Average
53075,0.391443385,55554.2776,0.016705378,0.045560121,0.017344547,0.005766473,0.011274533,0.002268642,44776,0.199,"Whitman County, Washington",181800,402,West, Washington,Pacific Division,Middle,10.9251158,10.70942756,12.11066246,Very High
53077,0.225155844,50233.23798,0.009538258,0.450065987,0.0230361,0.001109782,0.002493343,0.000115963,243231,0.091,"Yakima County, Washington",158200,412,West, Washington,Pacific Division,Middle,10.8244322,12.40176689,11.97161533,Average
54001,0.200353969,42960.16107,0.007474833,0.005786967,0.042442924,0.000430772,0.016518307,0.000169426,16589,0.155,"Barbour County, West Virginia",92600,275,South, West Virginia,South Atlantic Division,Middle,10.66802848,9.716495104,11.43604442,High
54003,0.14520269,63759.43365,0.071345602,0.038024748,0.02832974,8.93E-08,0.009319086,2.21E-08,104169,0.125,"Berkeley County, West Virginia",162500,356,South, West Virginia,South Atlantic Division,Middle,11.06287243,11.55376986,11.99843328,Above Average
54005,0.209474644,53114.60632,0.00495351,0.003938447,0.069070634,0.003989306,0.038604062,0.002678639,24629,0.166,"Boone County, West Virginia",75700,279,South, West Virginia,South Atlantic Division,Middle,10.88020724,10.11167989,11.23453344,High
54007,0.212098189,45100.84886,0.004062522,0.004613372,0.070742047,0.013583234,0.043354558,0.010074387,14523,0.161,"Braxton County, West Virginia",79500,227,South, West Virginia,South Atlantic Division,Middle,10.71665635,9.583488879,11.2835123,High
54009,0.136107483,55381.49375,0.011674768,0.006772197,0.032403191,0,0.01679614,0,24069,0.134,"Brooke County, West Virginia",86500,307,South, West Virginia,South Atlantic Division,Middle,10.92200077,10.08867998,11.36789969,Above Average
54011,0.241384358,49802.21521,0.04966829,0.010859747,0.020980673,1.04E-06,0.008932388,2.41E-07,96319,0.162,"Cabell County, West Virginia",112800,317,South, West Virginia,South Atlantic Division,Middle,10.81581474,11.47542088,11.63337162,High
54013,0.227609545,35573.8171,0.00209781,0.00747345,0.084579826,0.014053135,0.035780885,0.00162837,7627,0.163,"Calhoun County, West Virginia",71100,188,South, West Virginia,South Atlantic Division,Low,10.47936517,8.939449862,11.17184262,High
54015,0.252150117,41000.46037,0.00063925,0.003515875,0.078735762,0.013047473,0.031707589,0.005177652,9386,0.181,"Clay County, West Virginia",78000,233,South, West Virginia,South Atlantic Division,Middle,10.62133857,9.146974496,11.26446411,Very High
54017,0.151469642,47513.64301,0.013533285,0.004754938,0.043483293,0.001808661,0.011733103,0.000486446,8202,0.121,"Doddridge County, West Virginia",92000,233,South, West Virginia,South Atlantic Division,Middle,10.76877217,9.012133306,11.42954386,Above Average
54019,0.208235431,43434.36521,0.046091357,0.008731727,0.062106405,0.000149302,0.028652424,9.13E-05,46039,0.158,"Fayette County, West Virginia",77100,288,South, West Virginia,South Atlantic Division,Middle,10.67900623,10.73724414,11.25285856,High
54021,0.295432877,48729.2617,0.123432647,0.056712297,0.053849646,0.004721603,0.02764251,0.002875878,8693,0.172,"Gilmer County, West Virginia",78700,194,South, West Virginia,South Atlantic Division,Middle,10.79403498,9.070273383,11.27339843,High
54023,0.174052107,49337.18866,0.006701851,0.010052777,0.039191148,0.004908739,0.018750685,0.001106245,11937,0.137,"Grant County, West Virginia",124900,278,South, West Virginia,South Atlantic Division,Middle,10.80643341,9.387398099,11.7352687,Above Average
54025,0.19620062,51697.49391,0.02764938,0.011894025,0.056245501,0.006399772,0.018142406,0.0010813,35480,0.145,"Greenbrier County, West Virginia",105300,271,South, West Virginia,South Atlantic Division,Middle,10.85316459,10.47672444,11.5645687,Above Average
54027,0.203704265,44076.5338,0.010015023,0.010098481,0.040082023,0.01107854,0.035855989,0.009475993,23964,0.164,"Hampshire County, West Virginia",121400,253,South, West Virginia,South Atlantic Division,Middle,10.69368281,10.08430798,11.70684616,High
54029,0.163813013,51484.58704,0.023210327,0.010236015,0.034041847,0,0.014611207,0,30676,0.145,"Hancock County, West Virginia",86400,296,South, West Virginia,South Atlantic Division,Middle,10.84903776,10.33123587,11.36674295,Above Average
54031,0.15033262,46745.82317,0.025240642,0.034081996,0.038270833,0.017535958,0.015534739,0.00706315,14025,0.131,"Hardy County, West Virginia",118800,256,South, West Virginia,South Atlantic Division,Middle,10.75248019,9.54859673,11.68519669,Above Average
54033,0.161857465,56597.77573,0.0162231,0.012778767,0.027121641,0.000341576,0.012752816,0.000117159,69099,0.136,"Harrison County, West Virginia",97800,308,South, West Virginia,South Atlantic Division,Middle,10.94372497,11.14329554,11.49067986,Above Average
54035,0.191434733,54273.61792,0.002909863,0.006333231,0.047676801,0.004459587,0.020581037,0.002873774,29211,0.138,"Jackson County, West Virginia",111600,279,South, West Virginia,South Atlantic Division,Middle,10.90179353,10.28230063,11.62267633,Above Average
54037,0.12328259,76157.00563,0.065871621,0.046525104,0.029096701,0,0.006682009,0,53498,0.108,"Jefferson County, West Virginia",207300,388,South, West Virginia,South Atlantic Division,Middle,11.24055235,10.88739955,12.2419223,Average
54039,0.153612049,59604.35256,0.07311085,0.009385537,0.033339317,0.000119415,0.017820913,4.13E-05,193063,0.142,"Kanawha County, West Virginia",103100,325,South, West Virginia,South Atlantic Division,Middle,10.99548388,12.17077184,11.54345467,Above Average
54041,0.201073113,45207.42121,0.004519912,0.006352309,0.043738556,0.003328581,0.018094539,0.001132849,16372,0.158,"Lewis County, West Virginia",95500,253,South, West Virginia,South Atlantic Division,Middle,10.71901654,9.703327838,11.46688153,High
54043,0.267324309,44512.6453,0.000828729,0.00441989,0.081814027,2.93E-05,0.033630233,3.76E-06,21720,0.177,"Lincoln County, West Virginia",81000,252,South, West Virginia,South Atlantic Division,Middle,10.70352859,9.985988774,11.30220443,High
54045,0.196631249,48871.84503,0.021446262,0.007021746,0.067885774,1.10E-07,0.031886426,4.68E-08,36743,0.17,"Logan County, West Virginia",82100,295,South, West Virginia,South Atlantic Division,Middle,10.79695674,10.51170301,11.3156933,High
54047,0.350060598,32695.14874,0.095283318,0.004115226,0.093122635,0.000220485,0.044628763,8.67E-05,22113,0.223,"McDowell County, West Virginia",35500,240,South, West Virginia,South Atlantic Division,Low,10.39498199,10.00392095,10.47728798,Extreme
54049,0.171858201,54284.11789,0.032932752,0.009110568,0.025518195,1.36E-06,0.010457979,1.59E-07,56418,0.138,"Marion County, West Virginia",99800,321,South, West Virginia,South Atlantic Division,Middle,10.90198697,10.94054354,11.51092346,Above Average
54051,0.152248618,51494.03987,0.005346301,0.00800435,0.036375895,0.003628633,0.016341582,0.002897582,33107,0.134,"Marshall County, West Virginia",94600,296,South, West Virginia,South Atlantic Division,Middle,10.84922135,10.40750002,11.45741276,Above Average
54053,0.181019177,45480.14789,0.006258235,0.004355146,0.064787142,0.003440639,0.033076389,0.003370358,27324,0.148,"Mason County, West Virginia",79600,280,South, West Virginia,South Atlantic Division,Middle,10.7250312,10.21552072,11.28476937,Above Average
54055,0.217154905,47336.63303,0.060885905,0.00770911,0.046556808,0.000950564,0.018996895,0.00027012,62264,0.163,"Mercer County, West Virginia",85200,288,South, West Virginia,South Atlantic Division,Middle,10.76503976,11.03913869,11.35275671,High
54057,0.183261839,48920.61811,0.027718701,0.007160074,0.029295964,0,0.031812962,0,28212,0.164,"Mineral County, West Virginia",118800,304,South, West Virginia,South Atlantic Division,Middle,10.79795422,10.2475027,11.68519669,High
54059,0.230760423,44313.72261,0.017623607,0.004433846,0.092009572,0.003984219,0.028347854,0.001532001,26839,0.194,"Mingo County, West Virginia",73200,278,South, West Virginia,South Atlantic Division,Middle,10.69904967,10.19761133,11.2009507,Very High
54061,0.250810269,66343.78355,0.036345112,0.017590369,0.012036845,0.000423082,0.007857081,0.000493683,96189,0.159,"Monongalia County, West Virginia",167600,321,South, West Virginia,South Atlantic Division,Middle,11.10260534,11.47407029,12.02933547,High
54063,0.162582803,45111.51844,0.006739742,0.006147237,0.064805737,0.008897324,0.019374714,0.00404559,13502,0.126,"Monroe County, West Virginia",101600,280,South, West Virginia,South Atlantic Division,Middle,10.71689289,9.510593102,11.52879881,Above Average
54065,0.129811527,53620.76045,0.005529901,0.010432701,0.038041209,0.009558044,0.015111222,0.005696443,17541,0.127,"Morgan County, West Virginia",165000,341,South, West Virginia,South Atlantic Division,Middle,10.88969159,9.772296277,12.01370075,Above Average
54067,0.195787024,48524.61365,0.001639157,0.005565509,0.05384246,0.002750848,0.017691742,0.000870026,26233,0.149,"Nicholas County, West Virginia",83100,279,South, West Virginia,South Atlantic Division,Middle,10.78982645,10.17477344,11.32779998,Above Average
54069,0.167868078,61248.93891,0.036811196,0.008145265,0.017433872,0,0.011131696,0,44443,0.141,"Ohio County, West Virginia",107500,319,South, West Virginia,South Atlantic Division,Middle,11.0227018,10.70196275,11.58524613,Above Average
54071,0.197796231,47731.94529,0.019493177,0.009226771,0.068238137,0.028484861,0.017998539,0.008142577,7695,0.135,"Pendleton County, West Virginia",100500,259,South, West Virginia,South Atlantic Division,Middle,10.77335617,8.948326046,11.51791301,Above Average
54073,0.168861801,56416.42801,0.013149244,0.008021039,0.033024504,0,0.013321075,0,7605,0.14,"Pleasants County, West Virginia",100800,296,South, West Virginia,South Atlantic Division,Middle,10.94051567,8.936561205,11.52089363,Above Average
54075,0.16546932,47193.09691,0.006881523,0.00779906,0.048144067,0.022153993,0.020758361,0.012294448,8719,0.141,"Pocahontas County, West Virginia",115500,246,South, West Virginia,South Atlantic Division,Middle,10.76200291,9.073259831,11.65702581,Above Average
54077,0.141488395,54345.37643,0.01076969,0.006831742,0.04567688,0.006071512,0.01556185,0.001609499,33520,0.127,"Preston County, West Virginia",107100,291,South, West Virginia,South Atlantic Division,Middle,10.90311482,10.41989755,11.58151826,Above Average
54079,0.102826947,68727.35144,0.008831056,0.008722921,0.024285902,0.0001604,0.013226634,7.85E-06,55486,0.105,"Putnam County, West Virginia",148600,316,South, West Virginia,South Atlantic Division,Middle,11.13790253,10.92388602,11.90901341,Average
54081,0.168378993,50113.702,0.082019808,0.012630137,0.048653836,0.001899309,0.023331902,0.000869946,78859,0.153,"Raleigh County, West Virginia",101700,293,South, West Virginia,South Atlantic Division,Middle,10.82204974,11.27541673,11.52978258,High
54083,0.162041081,50325.19333,0.011698691,0.006529502,0.031099305,0.004018528,0.015169611,0.002437144,29405,0.143,"Randolph County, West Virginia",101200,293,South, West Virginia,South Atlantic Division,Middle,10.82626109,10.28892001,11.52485404,Above Average
54085,0.179103168,49080.0134,0.001914059,0.005263662,0.058848961,0.00841112,0.029382662,0.00356178,10449,0.145,"Ritchie County, West Virginia",73100,208,South, West Virginia,South Atlantic Division,Middle,10.80120717,9.254261559,11.19958365,Above Average
54087,0.24202834,40996.57376,0.001272947,0.00690071,0.077252537,0.011901534,0.02646707,0.005607001,14926,0.174,"Roane County, West Virginia",88900,244,South, West Virginia,South Atlantic Division,Middle,10.62124378,9.610859938,11.39526742,High
54089,0.171327063,45432.76858,0.047677174,0.013570762,0.071592235,0.00374801,0.020897075,0.001172738,13927,0.142,"Summers County, West Virginia",89200,244,South, West Virginia,South Atlantic Division,Middle,10.7239889,9.541584681,11.39863632,Above Average
54091,0.205814975,51386.76153,0.007398639,0.008464043,0.039888968,0,0.013133716,0,16895,0.129,"Taylor County, West Virginia",88800,312,South, West Virginia,South Atlantic Division,Middle,10.84713586,9.734772999,11.39414193,Above Average
54093,0.150138776,52570.75662,0.001540401,0.005741493,0.028863251,0.001530677,0.014112319,0.00025816,7141,0.126,"Tucker County, West Virginia",104000,293,South, West Virginia,South Atlantic Division,Middle,10.86991529,8.873608102,11.55214618,Above Average
54095,0.177120765,48794.16464,0.001520417,0.00532146,0.051586978,0.001317782,0.015436946,7.85E-05,9208,0.156,"Tyler County, West Virginia",87100,288,South, West Virginia,South Atlantic Division,Middle,10.79536601,9.12782795,11.37481216,High
54097,0.214743383,47743.1657,0.006514389,0.010307578,0.033618416,2.67E-05,0.010658152,6.91E-05,24254,0.146,"Upshur County, West Virginia",108800,255,South, West Virginia,South Atlantic Division,Middle,10.77359121,10.09633683,11.59726661,Above Average
54099,0.195947836,48317.12992,0.001741955,0.005131706,0.055008168,0.001548508,0.026928439,0.000702762,42481,0.147,"Wayne County, West Virginia",82800,263,South, West Virginia,South Atlantic Division,Middle,10.78554143,10.6568122,11.32418334,Above Average
54101,0.22490343,32577.0213,0.001529386,0.005243609,0.084259294,0.00165816,0.030958786,0.000626273,9154,0.168,"Webster County, West Virginia",64800,262,South, West Virginia,South Atlantic Division,Low,10.39136245,9.121946221,11.07906088,High
54103,0.201964542,51099.21335,0.001447265,0.005005126,0.05186921,0.021504904,0.024852167,0.012537678,16583,0.157,"Wetzel County, West Virginia",83500,273,South, West Virginia,South Atlantic Division,Middle,10.84152438,9.716133353,11.33260191,High
54105,0.190946475,42602.08501,0.001574252,0.00454784,0.071828066,0.000278211,0.01008978,0,5717,0.144,"Wirt County, West Virginia",80300,237,South, West Virginia,South Atlantic Division,Middle,10.65965847,8.651199471,11.2935249,Above Average
54107,0.169265307,55373.48513,0.011017066,0.008556051,0.022650139,0.000274316,0.008093078,0.000130564,86956,0.14,"Wood County, West Virginia",107000,300,South, West Virginia,South Atlantic Division,Middle,10.92185615,11.37315752,11.58058411,Above Average
54109,0.209916961,45835.94537,0.004916793,0.004412506,0.078956416,0.002147182,0.046410501,0.001620398,23796,0.161,"Wyoming County, West Virginia",60200,248,South, West Virginia,South Atlantic Division,Middle,10.7328239,10.07727278,11.00542763,High
55001,0.127121916,52153.42529,0.030323353,0.037508982,0.047262057,0.005219378,0.009497069,0.001114444,20875,0.116,"Adams County, Wisconsin",131600,471,Midwest, Wisconsin,East North Central Division,Middle,10.86194514,9.94630755,11.7875223,Average
55003,0.170526583,49797.16501,0.002970849,0.018691589,0.045169661,0.021059333,0.01186062,0.004697476,16157,0.13,"Ashland County, Wisconsin",109000,424,Midwest, Wisconsin,East North Central Division,Middle,10.81571333,9.690108671,11.59910316,Above Average
55005,0.133800676,55287.446,0.008872902,0.018792239,0.034177643,0.001464139,0.010425558,0.000362506,45870,0.112,"Barron County, Wisconsin",134100,471,Midwest, Wisconsin,East North Central Division,Middle,10.92030115,10.73356659,11.80634107,Average
55007,0.128620088,55279.83069,0.003063807,0.010523511,0.043122046,0.013946338,0.013857632,0.005295427,15014,0.118,"Bayfield County, Wisconsin",161300,480,Midwest, Wisconsin,East North Central Division,Middle,10.9201634,9.616738378,11.99102126,Average
55009,0.118496111,67428.24984,0.022140504,0.072518114,0.011829559,0,0.004293585,0,248007,0.103,"Brown County, Wisconsin",158400,498,Midwest, Wisconsin,East North Central Division,Middle,11.11881935,12.42121225,11.97287876,Average
55011,0.122423419,58752.99455,0.002723191,0.017443144,0.027544128,0.008688677,0.016025723,0.004339657,13587,0.105,"Buffalo County, Wisconsin",145500,496,Midwest, Wisconsin,East North Central Division,Middle,10.9810974,9.516868732,11.88793137,Average
55013,0.163066378,48108.5404,0.005240344,0.012550948,0.049041488,0.005178997,0.012675496,0.001436869,15457,0.124,"Burnett County, Wisconsin",148800,433,Midwest, Wisconsin,East North Central Division,Middle,10.781215,9.645817254,11.9103584,Above Average
55015,0.061806682,78649.68624,0.005023381,0.03451022,0.012416167,6.80E-08,0.005395056,1.68E-08,48971,0.076,"Calumet County, Wisconsin",165200,532,Midwest, Wisconsin,East North Central Division,Middle,11.27275892,10.79898357,12.01491214,Low
55017,0.109311031,62511.79027,0.015733397,0.012817432,0.026580703,0.000582417,0.00915797,0.000135133,62415,0.107,"Chippewa County, Wisconsin",148500,463,Midwest, Wisconsin,East North Central Division,Middle,11.04311046,11.04156091,11.90834024,Average
55019,0.162784808,52867.97019,0.00230614,0.037244163,0.019274245,0.000730371,0.025777747,0.000342783,34690,0.109,"Clark County, Wisconsin",113100,441,Midwest, Wisconsin,East North Central Division,Middle,10.87555296,10.45420674,11.63602766,Average
55021,0.092571481,71552.2113,0.01261591,0.025407774,0.018814581,7.29E-06,0.006979766,1.09E-05,56833,0.095,"Columbia County, Wisconsin",175300,552,Midwest, Wisconsin,East North Central Division,Middle,11.17818269,10.94787242,12.07425407,Average
55023,0.12543409,58420.17706,0.017784186,0.009012257,0.02708574,0.005761025,0.012928266,0.004252668,16644,0.119,"Crawford County, Wisconsin",123500,445,Midwest, Wisconsin,East North Central Division,Middle,10.97541661,9.71980507,11.72399644,Average
55025,0.14028481,81069.91113,0.051932805,0.059263676,0.013642558,2.67E-06,0.005779382,4.38E-07,488073,0.113,"Dane County, Wisconsin",230800,665,Midwest, Wisconsin,East North Central Division,Middle,11.30306716,13.09822026,12.34930681,Average
55027,0.093454647,64364.21495,0.026825449,0.039680483,0.01924506,0,0.006960689,0,88759,0.098,"Dodge County, Wisconsin",153100,528,Midwest, Wisconsin,East North Central Division,Middle,11.07231309,11.39368011,11.93884658,Average
55029,0.11677837,63144.75217,0.005182653,0.024149721,0.026145171,0.000389632,0.01022264,5.69E-05,27785,0.107,"Door County, Wisconsin",194100,534,Midwest, Wisconsin,East North Central Division,Middle,11.05318502,10.23225159,12.17612877,Average
55031,0.155315157,57760.18728,0.011005684,0.011186848,0.022098554,0.005748154,0.009229679,0.001269241,44159,0.127,"Douglas County, Wisconsin",131200,481,Midwest, Wisconsin,East North Central Division,Middle,10.96405502,10.69555204,11.78447816,Above Average
55033,0.162341701,62775.30317,0.005016303,0.014273662,0.032697844,0.00270351,0.010089179,0.001028425,43857,0.121,"Dunn County, Wisconsin",153700,506,Midwest, Wisconsin,East North Central Division,Middle,11.04731701,10.68868962,11.94275793,Above Average
55035,0.164262336,67683.22346,0.008851888,0.018270945,0.018129935,0.000187749,0.009205672,0.000102311,98736,0.123,"Eau Claire County, Wisconsin",152000,490,Midwest, Wisconsin,East North Central Division,Middle,11.12259362,11.5002049,11.9316358,Above Average
55037,0.103765544,56476.40402,0.002260909,0.008365363,0.051321408,0.00720666,0.014056897,0.002946012,4423,0.1,"Florence County, Wisconsin",140700,411,Midwest, Wisconsin,East North Central Division,Middle,10.9415782,8.394573478,11.85438524,Average
